,Filename,Max Voltage
414,tension_ALL_20200630102024282.csv,19516.75
415,tension_ALL_20200630102025295.csv,19621.9375
416,tension_ALL_20200630102026280.csv,18550.8125
417,tension_ALL_20200630102027280.csv,16989.5
418,tension_ALL_20200630102028279.csv,19026.5625
419,tension_ALL_20200630102029280.csv,20116.25
420,tension_ALL_20200630102030288.csv,19718.1875
421,tension_ALL_20200630102031281.csv,20383.6875
422,tension_ALL_20200630102032285.csv,18589.3125
423,tension_ALL_20200630102033280.csv,19587.5625
424,tension_ALL_20200630102034287.csv,19786.9375
425,tension_ALL_20200630102035280.csv,18656.6875
426,tension_ALL_20200630102036293.csv,20160.9375
427,tension_ALL_20200630102037292.csv,19614.375
428,tension_ALL_20200630102038280.csv,18437.375
429,tension_ALL_20200630102039294.csv,19711.3125
430,tension_ALL_20200630102040291.csv,19676.9375
431,tension_ALL_20200630102041285.csv,19194.3125
432,tension_ALL_20200630102042282.csv,18218.0625
433,tension_ALL_20200630102043286.csv,19394.375
434,tension_ALL_20200630102044290.csv,17296.8125
435,tension_ALL_20200630102045280.csv,19263.75
436,tension_ALL_20200630102046288.csv,19883.1875
437,tension_ALL_20200630102047293.csv,16502.75
438,tension_ALL_20200630102048279.csv,18946.8125
439,tension_ALL_20200630102049294.csv,19723.6875
440,tension_ALL_20200630102050289.csv,19723.0
441,tension_ALL_20200630102051286.csv,18974.3125
442,tension_ALL_20200630102052283.csv,18915.1875
443,tension_ALL_20200630102053282.csv,20093.5625
444,tension_ALL_20200630102054286.csv,18534.3125
445,tension_ALL_20200630102055285.csv,19682.4375
446,tension_ALL_20200630102056296.csv,19479.625
447,tension_ALL_20200630102057280.csv,20281.9375
448,tension_ALL_20200630102058280.csv,19423.9375
449,tension_ALL_20200630102059293.csv,19525.6875
450,tension_ALL_20200630102100280.csv,19915.5
451,tension_ALL_20200630102101294.csv,19696.875
452,tension_ALL_20200630102102279.csv,19971.1875
453,tension_ALL_20200630102103280.csv,19439.75
454,tension_ALL_20200630102104288.csv,19727.125
455,tension_ALL_20200630102105292.csv,19346.25
456,tension_ALL_20200630102106289.csv,17507.875
457,tension_ALL_20200630102107292.csv,17657.75
458,tension_ALL_20200630102108280.csv,19302.9375
459,tension_ALL_20200630102109290.csv,19230.0625
460,tension_ALL_20200630102110291.csv,18959.875
461,tension_ALL_20200630102111289.csv,19130.375
462,tension_ALL_20200630102112281.csv,20011.0625
463,tension_ALL_20200630102113295.csv,19800.0
464,tension_ALL_20200630102114280.csv,19404.6875
465,tension_ALL_20200630102115283.csv,19247.25
466,tension_ALL_20200630102116289.csv,19924.4375
467,tension_ALL_20200630102117281.csv,19265.8125
468,tension_ALL_20200630102118286.csv,19350.375
469,tension_ALL_20200630102119284.csv,20064.6875
470,tension_ALL_20200630102120280.csv,18476.5625
471,tension_ALL_20200630102121288.csv,20190.5
472,tension_ALL_20200630102122286.csv,19399.875
473,tension_ALL_20200630102123296.csv,19021.0625
474,tension_ALL_20200630102124295.csv,20220.0625
475,tension_ALL_20200630102125289.csv,20145.8125
476,tension_ALL_20200630102126295.csv,20202.1875
477,tension_ALL_20200630102127280.csv,18787.3125
478,tension_ALL_20200630102128284.csv,19341.4375
479,tension_ALL_20200630102129294.csv,19484.4375
480,tension_ALL_20200630102130280.csv,19795.875
481,tension_ALL_20200630102131294.csv,20294.3125
482,tension_ALL_20200630102132284.csv,19799.3125
483,tension_ALL_20200630102133286.csv,18929.625
484,tension_ALL_20200630102134293.csv,19765.625
485,tension_ALL_20200630102135289.csv,19642.5625
486,tension_ALL_20200630102136280.csv,19429.4375
487,tension_ALL_20200630102137292.csv,20244.8125
488,tension_ALL_20200630102138280.csv,19442.5
489,tension_ALL_20200630102139286.csv,20244.125
490,tension_ALL_20200630102140285.csv,20227.625
491,tension_ALL_20200630102141293.csv,19571.0625
492,tension_ALL_20200630102142284.csv,19584.8125
493,tension_ALL_20200630102143294.csv,20295.6875
494,tension_ALL_20200630102144295.csv,18889.0625
495,tension_ALL_20200630102145283.csv,19694.8125
496,tension_ALL_20200630102146282.csv,18928.9375
497,tension_ALL_20200630102147290.csv,19907.9375
498,tension_ALL_20200630102148287.csv,19881.125
499,tension_ALL_20200630102149292.csv,19867.375
500,tension_ALL_20200630102150285.csv,20298.4375
501,tension_ALL_20200630102151281.csv,19003.875
502,tension_ALL_20200630102152293.csv,20262.6875
503,tension_ALL_20200630102153280.csv,19800.0
504,tension_ALL_20200630102154283.csv,19843.3125
505,tension_ALL_20200630102155281.csv,19531.875
506,tension_ALL_20200630102156289.csv,19288.5
507,tension_ALL_20200630102157285.csv,19817.1875
508,tension_ALL_20200630102158286.csv,19110.4375
509,tension_ALL_20200630102159294.csv,20081.1875
510,tension_ALL_20200630102200300.csv,19473.4375
511,tension_ALL_20200630102201294.csv,19385.4375
512,tension_ALL_20200630102202284.csv,20157.5
513,tension_ALL_20200630102203281.csv,20209.0625
514,tension_ALL_20200630102204280.csv,19747.0625
515,tension_ALL_20200630102205295.csv,19473.4375
516,tension_ALL_20200630102206295.csv,19189.5
517,tension_ALL_20200630102207283.csv,20231.0625
518,tension_ALL_20200630102208284.csv,20105.9375
519,tension_ALL_20200630102209280.csv,19844.0
520,tension_ALL_20200630102210286.csv,19597.1875
521,tension_ALL_20200630102211295.csv,19505.75
522,tension_ALL_20200630102212287.csv,20065.375
523,tension_ALL_20200630102213281.csv,19774.5625
524,tension_ALL_20200630102214289.csv,19865.3125
525,tension_ALL_20200630102215280.csv,19818.5625
526,tension_ALL_20200630102216286.csv,15141.5
527,tension_ALL_20200630102217286.csv,19248.625
528,tension_ALL_20200630102218289.csv,20287.4375
529,tension_ALL_20200630102219284.csv,20237.9375
530,tension_ALL_20200630102220281.csv,19142.0625
531,tension_ALL_20200630102221286.csv,19664.5625
532,tension_ALL_20200630102222296.csv,19702.375
533,tension_ALL_20200630102223293.csv,19830.9375
534,tension_ALL_20200630102224291.csv,19921.6875
535,tension_ALL_20200630102225281.csv,20187.0625
536,tension_ALL_20200630102226290.csv,19261.6875
537,tension_ALL_20200630102227295.csv,19804.125
538,tension_ALL_20200630102228285.csv,19074.0
539,tension_ALL_20200630102229295.csv,19856.375
540,tension_ALL_20200630102230280.csv,20209.75
541,tension_ALL_20200630102231286.csv,20372.6875
542,tension_ALL_20200630102232280.csv,18829.25
543,tension_ALL_20200630102233295.csv,19503.0
544,tension_ALL_20200630102234280.csv,20273.6875
545,tension_ALL_20200630102235293.csv,20240.0
546,tension_ALL_20200630102236284.csv,20102.5
547,tension_ALL_20200630102237286.csv,19391.625
548,tension_ALL_20200630102238280.csv,20217.3125
549,tension_ALL_20200630102239295.csv,19645.3125
550,tension_ALL_20200630102240280.csv,20294.3125
551,tension_ALL_20200630102241283.csv,20238.625
552,tension_ALL_20200630102242291.csv,19885.9375
553,tension_ALL_20200630102243286.csv,20022.75
554,tension_ALL_20200630102244280.csv,20196.6875
555,tension_ALL_20200630102245280.csv,20258.5625
556,tension_ALL_20200630102246280.csv,20218.6875
557,tension_ALL_20200630102247294.csv,20343.125
558,tension_ALL_20200630102248281.csv,19483.0625
559,tension_ALL_20200630102249289.csv,20179.5
560,tension_ALL_20200630102250286.csv,20198.0625
561,tension_ALL_20200630102251293.csv,16937.25
562,tension_ALL_20200630102252284.csv,20222.8125
563,tension_ALL_20200630102253294.csv,18007.0
564,tension_ALL_20200630102254294.csv,19438.375
565,tension_ALL_20200630102255281.csv,19742.9375
566,tension_ALL_20200630102256295.csv,19669.375
